product_id,name,brand,category,size,price,ingredients,source,date_collected
P577,Lavojoy Hair We Bloom Shampoo 300ml,LAVOJOY,Shampoo,300ml,71.9,"1. Zinc PCA 2. Tea Tree Oil 3. Salicylic Acid Fresh Fragrance - Season of Flower Top Notes: Bellflower, Male Lilac Middle Notes: Lily Of The Valley, Rose, Jasmine Base Notes: Cedar, Musk, Oakmoss Origin Indonesia Commodity Specifications BPOM : NA11231000221 Product Usage Tuangkan sampo secukupnya ke telapak tangan Anda, pijatkan ke kulit kepala, lalu bilas. Ingredients Water, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Hydroxysultaine, Cocamide Methyl MEA, Aroma, Phenoxyethanol, Cocamidopropyl Betaine, Sodium Benzoate, Trimethylolpropane Tricaprylate/Tricaprate, Coco-Glucoside, Glyceryl Oleate, Sodium Lauroyl Sarcosinate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Citric Acid, Glycerin, Sodium PCA, Myristamidopropyl PG-Dimonium Chloride Phosphate, Disodium EDTA, Sodium Cocamidopropyl PG-Dimonium Chloride Phosphate, Phytosteryl Oleate, Glyceryl Behenate, Sodium Polyaspartate, Propylene Glycol, PPG-26-Buteth-26, Butylene Glycol, 1,2-Hexanediol, Tocopherol, Pentylene Glycol, Hydrogenated Palm Glycerides Citrate, Salicylic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Maris Sal, Zinc PCA, Rosmarinus Officinalis (Rosemary) Leaf Extract, Yeast Extract, Ethylhexylglycerin.",https://www.watsons.co.id/id/lavojoy-lavojoy-hair-we-bloom-shampoo-300ml/p/BP_39933,4/15/2026
P578,Dry Shampoo Blossom 200ml,ELLIPS,Shampoo,200ml,101.9,,https://www.watsons.co.id/id/ellips-dry-shampoo-blossom-200ml/p/BP_73715,4/15/2026
P579,Shampoo Supreme Anti Hair Fall 330ml,HEAD & SHOULDER,Shampoo,330ml,82.5,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Dimethicone, Ethylene Glycol Distearate, Fragrance, Sodium Lauryl Sulfate, Sodium Chloride, Acrylates Copolymer, Polyquaternium-10, DMDM Hydantoin, Laureth-23, Laureth-3, Guar Hydroxypropyltrimonium Chloride, Disodium EDTA, Butylene Glycol, Argania Spinosa Kernel Oil, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Vitis Vinifera (Grape) Seed Extract.",https://www.watsons.co.id/id/head-shoulder-shampoo-supreme-anti-hair-fall-330ml/p/BP_70590,4/15/2026
P580,Lavender Balancing Shampoo 100ML,NATURALS BY WATSONS,Shampoo,100ML,18.9,,https://www.watsons.co.id/id/naturals-by-watsons-lavender-balancing-shampoo-100ml/p/BP_48145,4/15/2026
P581,Lavojoy So So So Smooth Shampoo 300ml,LAVOJOY,Shampoo,300ml,71.9,"1. Amino Acid 2. Hyaluronic Acid 3. Olive Oil Fresh Floral Fragrance - Berry Fragrance Top Notes: Orange Citrus Lemon Middle Notes: Mimosa, Jasmine, Ylang Ylang Base Notes: Tonka Beans, Patchouli, Myrrh, Vetiver Origin Indonesia Commodity Specifications BPOM : NA11231000226 Product Usage Tuangkan sampo secukupnya ke telapak tangan Anda, pijatkan ke kulit kepala, lalu bilas. Ingredients Water, Sodium Laureth Sulfate, Cocamide Methyl MEA, Sodium Chloride, Cocamidopropyl Hydroxysultaine, Glycerin, Phenoxyethanol, Aroma, Cocamidopropyl Betaine, Sodium Benzoate, Amodimethicone, Trimethylolpropane Tricaprylate/Tricaprate, Sodium Lauroyl Sarcosinate, Polyquaternium-7, Citric Acid, Trideceth-6, Sodium PCA, Myristamidopropyl PG-Dimonium Chloride Phosphate, Disodium EDTA, Sodium Cocamidopropyl PG-Dimonium Chloride Phosphate, Glyceryl Behenate, Phytosteryl Oleate, Sodium Polyaspartate, Trideceth-12, Propylene Glycol, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, 1,2-Hexanediol, Pentylene Glycol, Limnanthes Alba (Meadowfoam) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Sodium Hyaluronate, Olea Europaea (Olive) Fruit Oil.",https://www.watsons.co.id/id/lavojoy-lavojoy-so-so-so-smooth-shampoo-300ml/p/BP_39932,4/15/2026
P582,Total Repair 5 Repairing Shampoo - 170ml,L'OREAL,Shampoo,170ml,57.9,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, DIMETHICONE, SODIUM CHLORIDE, CI 77891 / TITANIUM DIOXIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, MICA, COCO-BETAINE, SODIUM BENZOATE, SODIUM HYDROXIDE, PHENOXYETHANOL, STEARETH-6, ACETIC ACI",https://www.watsons.co.id/id/l-oreal-total-repair-5-repairing-shampoo-170ml/p/BP_48662,4/15/2026
P583,Clear Shampoo Anti Ketombe & Rambut Rontok - 160Ml,CLEAR,Shampoo,160Ml,39.6,"Aqua, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Glycol Distearate, Cocamidopropyl Betaine, Dimethiconol, Perfume, Dimethicone, Propylene Glycol, Argania Spinosa Kernel (Argan) Oil, Aloe Barbadensis (Aloe Vera) Leaf Extract, Panax Quinquefolium (Ginseng) Root Extract, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-10, Cocamide DEA, Sodium Sulfate, Sodium Chloride, Potassium Chloride, Citric Acid, Sodium Hydroxide, TEA-Sulfate, Tetrasodium EDTA, TEA-Dodecylbenzenesulfonate, Sodium Benzoate, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Alcohol, Iodopropynyl Butylcarbamate, DMDM Hydantoin, Panthenol (Vitamin B5), Panthenyl Ethyl Ether, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate (Vitamin C), Tocopheryl Acetate (Vitamin E Acetate), Pyridoxine HCL (Vitamin B6), Cyclotetrasiloxane, Cyclopentasiloxane, Cyclohexasiloxane, Maltodextrin, Sodium Starch Octenylsuccinate, Silica, Hydrogen Peroxide, C12-15 Pareth-3, Hexylene Glycol, CI 42090, CI 47005.",https://www.watsons.co.id/id/clear-clear-shampoo-anti-ketombe-rambut-rontok-160ml/p/BP_38693,4/15/2026
P584,Hair Energy Shampoo Kiwi 330ml,MAKARIZO,Shampoo,330ml,58.2,,https://www.watsons.co.id/id/makarizo-hair-energy-shampoo-kiwi-330ml/p/BP_72701,4/15/2026
P585,Wardah Hairfall Treatment Shampoo 160ml,WARDAH,Shampoo,160ml,27.5,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Dimethicone, Glycol Distearate, Sodium Chloride, Fragrance, Potassium Cocoyl Glycinate, Acrylates Copolymer, Polyquaternium-10, DMDM Hydantoin, Guar Hydroxypropyltrimonium Chloride, Laureth-23, Laureth-3, Disodium EDTA, Propylene Glycol, Rosmarinus Officinalis Leaf Oil, Glucose, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Lactic Acid, Panax Ginseng Root Extract, Sodium Benzoate, Potassium Sorbate, Hydrolyzed Keratin, Caramel, Phenoxyethanol.",https://www.watsons.co.id/id/wardah-wardah-hairfall-treatment-shampoo-160ml/p/BP_73744,4/15/2026
P586,PRO-V Shampoo Anti Ketombe 160ml,PANTENE,Shampoo,160ml,31,"WATER, SODIUM LAURYL SULFATE, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM XYLENESULFONATE, DIMETHICONE, GLYCOL DISTEARATE, FRAGRANCE, SODIUM CITRATE, COCAMIDE MEA, SODIUM CHLORIDE, BENZYL ALCOHOL, CLIMBAZOLE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CITRIC ACID, SODIUM BENZOATE, TETRASODIUM EDTA, PANTHENOL, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE",https://www.watsons.co.id/id/pantene-pro-v-shampoo-anti-ketombe-160ml/p/BP_70207,4/15/2026
P587,Yellow Double Impact Shampoo 100ml,SELSUN,Shampoo,100ml,39.5,,https://www.watsons.co.id/id/selsun-yellow-double-impact-shampoo-100ml/p/BP_47571,4/15/2026
P588,Serasoft Shampoo Hijab 170ml,SERASOFT,Shampoo,170ml,21.5,"Water, Sodium Laureth Sulfate, Dimethiconol, Cocamidopropyl Betaine, Perfume, Sodium Chloride, Glycol Distearate, Phenoxyethanol, Glycerin, TEA-Dodecylbenzenesulfonate, Carbomer, Piroctone Olamine, Sodium Salicylate, Guar Hydroxypropyltrimonium Chloride, Mica, Cocamide MEA, Citric Acid, Trideceth-10, Sodium Hydroxide, Titanium Dioxide, Cyclotetrasiloxane, Sodium Benzoate, Helianthus Annuus (Sunflower) Seed Oil, Iodopropynyl Butylcarbamate",https://www.watsons.co.id/id/serasoft-serasoft-shampoo-hijab-170ml/p/BP_27628,4/15/2026
P589,Clear Shampoo Anti Ketombe Menthol Segar 300ml,CLEAR,Shampoo,300ml,33.9,"Water, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Perfume, Dimethiconol, Menthol, Polyquaternium-6, Piroctone Olamine, Carbomer, Dimethicone, Phenoxyethanol, Sodium Salicylate, Menthyl Lactate, Mica, Sodium hydroxide, Citric Acid, Niacinamide, Glycerin, Titanium Dioxide, TEA-Dodecylbenzenesulfonate, TEA-Sulfate, Sodium Benzoate, Helianthus Annuus (Sunflower) Seed Oil, Poloxamer 407, Laureth-23, Glycine, Laureth-4, PEG-4, Xanthan Gum, Propylene Glycol, Potassium Sorbate, Mentha Piperita (Peppermint) Leaf Extract, Iodopropynyl Butylcarbamate, Sodium Sulfate, Citrus Aurantifolia (Lime) Juice, Glucose, Lactic Acid, CI 42090",https://www.watsons.co.id/id/clear-clear-shampoo-anti-ketombe-menthol-segar-300ml/p/BP_39319,4/15/2026
P590,Elseve Glycolic Gloss Shampoo 400ml,L'OREAL,Shampoo,400ml,120.5,,https://www.watsons.co.id/id/l-oreal-elseve-glycolic-gloss-shampoo-400ml/p/BP_61216,4/15/2026
P591,Premium Volume & Repair Bundle Shampoo + Conditioner 450ml,TSUBAKI,Conditioner,450ml,299.8,"Tsubaki Premium Volume & Repair Conditioner 450 mL AQUA, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, STEARYL ALCOHOL, BEHENYL ALCOHOL, DIMETHICONE, CETYL ALCOHOL, ISOPROPYL ALCOHOL, FRAGRANCE, DIPROPYLENE GLYCOL, ISOPROPYL MYRISTATE, PEG-2 LAURATE, SODIUM BENZOATE, AMODIMETHICONE, PHENOXYETHANOL, SODIUM METHYLTAURATE, SALICYLIC ACID, AMINOPROPYL DIMETHICONE, PPG-2-DECETH-12, LAURTRIMONIUM CHLORIDE, C13-16 ISOPARAFFIN, STEARTRIMONIUM CHLORIDE, POLYSILICONE-13, SQUALANE, ASPARTIC ACID, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, POLYQUATERNIUM-11, C10-13 ISOPARAFFIN, LACTIC ACID, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, TAURINE, CETRIMONIUM CHLORIDE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, TOCOPHEROL. Tsubaki Premium Volume & Repair Shampoo 450 mL AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, PEG-2 LAURATE, SODIUM SULFATE, FRAGRANCE, DIPROPYLENE GLYCOL, ISOSTEARYL ALCOHOL, PHENOXYETHANOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SODIUM BENZOATE, PEG-60 HYDROGENATED CASTOR OIL, POLYQUATERNIUM-10, SALICYLIC ACID, DISODIUM EDTA, SODIUM METHYL COCOYL TAURATE, LAURTRIMONIUM CHLORIDE, CITRIC ACID, ASPARTIC ACID, CAMELLIA JAPONICA SEED OIL, POLYQUATERNIUM-11, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, TAURINE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SQUALANE, TOCOPHEROL.",https://www.watsons.co.id/id/tsubaki-premium-volume-repair-bundle-shampoo-conditioner-450ml/p/BP_61254,4/15/2026
P592,Shampoo + Kondisioner 2in1 Anti Ketombe Cool Menthol Perawatan Rambut 300ml,HEAD & SHOULDER,Shampoo,300ml,43.9,,https://www.watsons.co.id/id/head-shoulder-shampoo-kondisioner-2in1-anti-ketombe-cool-menthol-perawatan-rambut-300ml/p/BP_44607,4/15/2026
P593,Shampoo Perawatan Rambut Rontok Pro-V 400ml,PANTENE,Shampoo,400ml,96.5,"Water, Sodium Laureth Sulfate, Dimethicone, Cocamidopropyl Betaine, Sodium Citrate, Sodium Xylenesulfonate, Glycol Distearate, Sodium Chloride, Fragrance, Stearyl Alcohol, Cetyl Alcohol, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Sodium Benzoate, Tetrasodium Edta, Polyouaternium-6, Histidine, Panthenol Panthenyl Ethyl Ether, Oryza Sativa (Rice) Bran Oil Methylchloroisothiazolinone, Methylisothiazolinone.",https://www.watsons.co.id/id/pantene-shampoo-perawatan-rambut-rontok-pro-v-400ml/p/BP_74048,4/15/2026
P594,Dry Shampoo Pretty & Opulent Oriental 200ml,BATISTE,Shampoo,200ml,122.9,"Water, Sodium Laureth Sulfate, Dimethiconol, Cocamidopropyl Betaine, Perfume, Sodium Chloride, Glycol Distearate, Phenoxyethanol, Glycerin, TEA-Dodecylbenzenesulfonate, Carbomer, Piroctone Olamine, Sodium Salicylate, Guar Hydroxypropyltrimonium Chloride, Mica, Cocamide MEA, Citric Acid, Trideceth-10, Sodium Hydroxide, Titanium Dioxide, Cyclotetrasiloxane, Sodium Benzoate, Helianthus Annuus (Sunflower) Seed Oil, Iodopropynyl Butylcarbamate",https://www.watsons.co.id/id/batiste-dry-shampoo-pretty-opulent-oriental-200ml/p/BP_15440,4/15/2026
P595,Olive Deep Moisturising Shampoo Refill 450ml,NATURALS BY WATSONS,Shampoo,450ml,42.9,,https://www.watsons.co.id/id/naturals-by-watsons-olive-deep-moisturising-shampoo-refill-450ml/p/BP_48151,4/15/2026
P596,Dry Shampoo Blush Flirty Floral 50 ml,BATISTE,Shampoo,50 ml,56.5,,https://www.watsons.co.id/id/batiste-dry-shampoo-blush-flirty-floral-50-ml/p/BP_61727,4/15/2026
P597,Moist Diane Shampoo Extra Fresh & Hydrate 450ml,MOIST DIANE,Shampoo,450ml,116.9,"AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, GLYCOL DISTEARATE, PEG-2 LAURATE, SODIUM SULFATE, FRAGRANCE, DIPROPYLENE GLYCOL, PHENOXYETHANOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LAURIC ACID, SODIUM BENZOATE, PROPYLTRIMONIUMCHLORIDE ACRYLAMIDE/DIMETHYLACRYLAMIDE COPOLYMER, SALICYLIC ACID, CITRIC ACID, DISODIUM EDTA, POLYQUATERNIUM-10, DIMETHICONOL, LAURTRIMONIUM CHLORIDE, SQUALANE, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, SODIUM LAURYL SULFATE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL.",https://www.watsons.co.id/id/moist-diane-moist-diane-shampoo-extra-fresh-hydrate-450ml/p/BP_38502,4/15/2026
P598,Shampoo Classics Hydrated and Refreshed Coconut Water 400ml,HERBAL ESSENCES,Shampoo,400ml,69.5,"Water 400ml Rp69.500 25% off Rp92.900 (2) Indonesia MENGAPA MEMILIH AIR KELAPA? Kelapa adalah pohon kehidupan, yang digunakan secara luas oleh wanita Polinesia dalam rutinitas perawatan kecantikan mereka. Daging kelapa dapat dikeringkan atau diperas guna menghasilkan minyak kelapa, air kelapa, atau santan.",https://www.watsons.co.id/id/herbal-essences-shampoo-classics-hydrated-and-refreshed-coconut-water-400ml/p/BP_37782,4/15/2026
P599,Shampo Ginseng 200ml,MYLEA,Shampoo,200ml,61.6,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, DIMETHICONE, SODIUM CHLORIDE, CI 77891 / TITANIUM DIOXIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, MICA, COCO-BETAINE, SODIUM BENZOATE, SODIUM HYDROXIDE, PHENOXYETHANOL, STEARETH-6, ACETIC ACID, ARGININE, PEG-100 STEARATE, TRIDECETH-10, TRIDECETH-3, SALICYLIC ACID, LIMONENE, FUMARIC ACID, LINALOOL, BENZYL ALCOHOL, BENZYL SALICYLATE, AMODIMETHICONE, ALPHA-ISOMETHYL IONONE, PARFUM / FRAGRANCE, CARBOMER, CITRIC ACID, CITRONELLOL, HEXYLENE GLYCOL, GLYCERIN, GLYCOL DISTEARATE. (F.I.L. C249170/1).",https://www.watsons.co.id/id/mylea-shampo-ginseng-200ml/p/BP_73182,4/15/2026
P600,Shampoo Super Cool 300ml,HEAD & SHOULDER,Shampoo,300ml,87.9,"water, sodium laureth sulfate, cocamidopropyl betaine, zinc pyrithione, menthol, fragrance, polyquaternium,",https://www.watsons.co.id/id/head-shoulder-shampoo-super-cool-300ml/p/BP_74790,4/15/2026
P601,Shampoo Cool Booster Botol 340ml,ZINC,Shampoo,340ml,46.7,"Aqua, Cocamidopropyl Betaine, Potassium Cocoyl Hydrolyzed Oat Protein, Sodium Cocoyl Glycinate, PEG-120 Methyl Glucose Dioleate,Butylene Glvcol,Aleurites Moluccana Seed Extract, Propylene Glycol, Fragrance, Panthenol, Polyquaternium-10, Aloe Barbadensis Leaf Extract, Phenoxyeth-anol, Dmdm Hydantoin, Tetrasodium EDIA,Citric Acid",https://www.watsons.co.id/id/zinc-shampoo-cool-booster-botol-340ml/p/BP_46477,4/15/2026
P602,Serasoft Shampoo Hijab 340ml,SERASOFT,Shampoo,340ml,39.9,"Water, Sodium Laureth Sulfate, Dimethiconol, Cocamidopropyl Betaine, Perfume, Sodium Chloride, Glycol Distearate, Phenoxyethanol, Glycerin, TEA-Dodecylbenzenesulfonate, Carbomer, Piroctone Olamine, Sodium Salicylate, Guar Hydroxypropyltrimonium Chloride, Mica, Cocamide MEA, Citric Acid, Trideceth-10, Sodium Hydroxide, Titanium Dioxide, Cyclotetrasiloxane, Sodium Benzoate, Helianthus Annuus (Sunflower) Seed Oil, Iodopropynyl Butylcarbamate",https://www.watsons.co.id/id/serasoft-serasoft-shampoo-hijab-340ml/p/BP_27629,4/15/2026
P603,Argan Repairing Shampoo 490ml,NATURALS BY WATSONS,Shampoo,490ml,57.9,,https://www.watsons.co.id/id/naturals-by-watsons-argan-repairing-shampoo-490ml/p/BP_49603,4/15/2026
P604,Palmolive Naturals Shampoo & Conditioner Anti Dandruff 180ml - Shampo Kondisioner,PALMOLIVE,Conditioner,180ml,32.5,"Aqua, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Glycol Distearate, Perfume, Dimethicone, Cocamidopropyl Betaine, Dimethiconol, Argania Spinosa Kernel (Argan) Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Menthol, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-74, Propylene Glycol, Cocamide DEA, Sodium Sulfate, Sodium Chloride, Potassium Chloride, Citric Acid, Sodium Hydroxide, TEA-Sulfate, Tetrasodium EDTA, Disodium EDTA, TEA-Dodecylbenzenesulfonate, PEG-7M, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Sodium Benzoate, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Alcohol, Iodopropynyl Butylcarbamate, DMDM Hydantoin, Panthenol (Vitamin B5), Panthenyl Ethyl Ether, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate (Vitamin C), Tocopheryl Acetate (Vitamin E Acetate), Pyridoxine HCL (Vitamin B6), Tocopherol, Maltodextrin, Sodium Starch Octenylsuccinate, Silica, Hydrogen Peroxide, C12-15 Pareth-3, Hexylene Glycol, Laureth-4, Laureth-23, PEG-55 Stearate, Cyclohexasiloxane, Cyclotetrasiloxane, Cyclopentasiloxane, CI 42090, CI 47005",https://www.watsons.co.id/id/palmolive-palmolive-naturals-shampoo-conditioner-anti-dandruff-180ml-shampo-kondisioner/p/BP_70301,4/15/2026
P605,Shampoo Selsun 7 Herbal Anti Dandruff 120ml,SELSUN,Shampoo,120ml,41,,https://www.watsons.co.id/id/selsun-shampoo-selsun-7-herbal-anti-dandruff-120ml/p/BP_70343,4/15/2026
P606,L'Oreal Elseve Fall Resist 3X Shampoo 410ml,L'OREAL,Shampoo,410ml,120.5,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, DIMETHICONE, SODIUM CHLORIDE, CI 77891 / TITANIUM DIOXIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, MICA, COCO-BETAINE, SODIUM BENZOATE, SODIUM HYDROXIDE, PHENOXYETHANOL, STEARETH-6, ACETIC ACID, ARGININE, PEG-100 STEARATE, TRIDECETH-10, TRIDECETH-3, SALICYLIC ACID, LIMONENE, FUMARIC ACID, LINALOOL, BENZYL ALCOHOL, BENZYL SALICYLATE, AMODIMETHICONE, ALPHA-ISOMETHYL IONONE, PARFUM / FRAGRANCE, CARBOMER, CITRIC ACID, CITRONELLOL, HEXYLENE GLYCOL, GLYCERIN, GLYCOL DISTEARATE. (F.I.L. C249170/1). Width 9 Height 20 Depth 5 BANDINGKAN DENGAN PRODUK SERUPA Harga Ukuran kemasan Rating Produk Bahan Produk ini",https://www.watsons.co.id/id/l-oreal-l-oreal-elseve-fall-resist-3x-shampoo-410ml/p/BP_44328,4/15/2026
P607,Shampoo Anti Ketombe Lemon Segar Perawatan Rambut 400ml,HEAD & SHOULDER,Shampoo,400ml,98.5,"Air, Natrium Lauret Sulfat, Natrium Lauril Sulfat, Dimetikon, Kokamida MEA, Zinc Karbonat, Glikol Distearat, Natrium Klorida, Zinc Pirition, Natrium Xilenasulfonat, Pewangi, Setil Alkohol, Guar Hidroksipropiltrimonium Klorida, Magnesium Sulfat, Natrium Benzoat, Magnesium Karbonat Hidroksida, Benzil Alkohol, Metilkloroisotiazolinon, Metilisotiazolinon.",https://www.watsons.co.id/id/head-shoulder-shampoo-anti-ketombe-lemon-segar-perawatan-rambut-400ml/p/BP_66882,4/15/2026
P608,Shampoo Classics Weighty and Smooth Rosehip with Camellia Oil 400ml,HERBAL ESSENCES,Shampoo,400ml,69.5,,https://www.watsons.co.id/id/herbal-essences-shampoo-classics-weighty-and-smooth-rosehip-with-camellia-oil-400ml/p/BP_37781,4/15/2026
P609,Shampoo Biotin Hairfall Control 400ml,DOVE,Shampoo,400ml,52.5,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Dimethiconol, Sodium Chloride, Perfume, Sodium Gluconate, Glycerin, Glycol Distearate, PPG-7, TEA-Dodecylbenzenesulfonate, Sodium Benzoate, Carbomer, Guar Hydroxypropyltrimonium Chloride, Mica, Citric Acid, Cocamide MEA, PEG-45M, Trideceth-10, Disodium EDTA, Titanium Dioxide, Phenoxyethanol, Urea, Disodium Phosphate, Silica, Biotin, Zinc Sulfate Heptahydrate, Iodopropynyl Butylcarbamate, Ceramide NG, Butylated Hydroxytoluene, Sodium Sulfate, Hydrolyzed Yeast Protein, Potassium Sorbate, CI 15985, CI 19140",https://www.watsons.co.id/id/dove-shampoo-biotin-hairfall-control-400ml/p/BP_64172,4/15/2026
P610,Dry Shampoo Breeze 200ml,ELLIPS,Shampoo,200ml,101.9,"Water, Sodium Laureth Sulfate, Dimethiconol, Cocamidopropyl Betaine, Perfume, Sodium Chloride, Glycol Distearate, Phenoxyethanol, Glycerin, TEA-Dodecylbenzenesulfonate, Carbomer, Piroctone Olamine, Sodium Salicylate, Guar Hydroxypropyltrimonium Chloride, Mica, Cocamide MEA, Citric Acid, Trideceth-10, Sodium Hydroxide, Titanium Dioxide, Cyclotetrasiloxane, Sodium Benzoate, Helianthus Annuus (Sunflower) Seed Oil, Iodopropynyl Butylcarbamate",https://www.watsons.co.id/id/ellips-dry-shampoo-breeze-200ml/p/BP_73714,4/15/2026
P611,Shampoo 3in1 Korean Lavender 150ml,REJOICE,Shampoo,150ml,27.9,,https://www.watsons.co.id/id/rejoice-shampoo-3in1-korean-lavender-150ml/p/BP_37783,4/15/2026
P612,Clean & Balanced Anti-Dandruff Shampoo 180ml,HEAD & SHOULDER,Shampoo,180ml,34.9,"Water, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Sodium Chloride, Glycol Distearate, Dimethicone, Zinc Carbonate, Sodium Xylenesulfonate, Cocamidopropyl Betaine, Zinc Pyrithione, Fragrance, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Magnesium Carbonate Hydroxide, Methylchloroisothiazolinone, Methylisothiazolinone, CI 42090, CI 17200.",https://www.watsons.co.id/id/head-shoulder-clean-balanced-anti-dandruff-shampoo-180ml/p/BP_45280,4/15/2026
P613,Shampoo 3in1 Korean Lavender 340ml,REJOICE,Shampoo,340ml,34,,https://www.watsons.co.id/id/rejoice-shampoo-3in1-korean-lavender-340ml/p/BP_37784,4/15/2026
P614,Tsubaki Premium Moist & Repair Shampoo 450ml,TSUBAKI,Shampoo,450ml,149.9,"AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, GLYCOL DISTEARATE, PEG-2 LAURATE, SODIUM SULFATE, FRAGRANCE, DIPROPYLENE GLYCOL, PHENOXYETHANOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LAURIC ACID, SODIUM BENZOATE, PROPYLTRIMONIUMCHLORIDE ACRYLAMIDE/DIMETHYLACRYLAMIDE COPOLYMER, SALICYLIC ACID, CITRIC ACID, DISODIUM EDTA, POLYQUATERNIUM-10, DIMETHICONOL, LAURTRIMONIUM CHLORIDE, SQUALANE, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, SODIUM LAURYL SULFATE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL.",https://www.watsons.co.id/id/tsubaki-tsubaki-premium-moist-repair-shampoo-450ml/p/BP_45139,4/15/2026
